# What to do about each kind of alert (src/detect.rs ADVICE).
Check that you recognise the device: compare its MAC address and manufacturer with your purchase records and ask the likely owner. If it is legitimate, give it a name and owner in the asset register. If not, find its switch port or access point (the switch's MAC table shows it) and disconnect it; if it joined over Wi-Fi, change the Wi-Fi password. || Prüfen Sie, ob Sie das Gerät kennen: Vergleichen Sie MAC-Adresse und Hersteller mit Ihren Einkaufsunterlagen und fragen Sie den wahrscheinlichen Besitzer. Ist es legitim, geben Sie ihm im Geräteregister Namen und Besitzer. Wenn nicht, finden Sie seinen Switch-Port oder Access Point (die MAC-Tabelle des Switches zeigt ihn) und trennen Sie es; kam es per WLAN, ändern Sie das WLAN-Passwort. || Vérifiez que vous reconnaissez l'appareil : comparez son adresse MAC et son fabricant avec vos achats et interrogez le responsable probable. S'il est légitime, donnez-lui un nom et un responsable dans le registre. Sinon, trouvez son port de commutateur ou son point d'accès (la table MAC du commutateur l'indique) et déconnectez-le ; s'il est arrivé par Wi-Fi, changez le mot de passe Wi-Fi. || Compruebe que reconoce el dispositivo: compare su dirección MAC y fabricante con sus registros de compra y pregunte al probable responsable. Si es legítimo, désele un nombre y un responsable en el registro. Si no, localice su puerto de switch o punto de acceso (la tabla MAC del switch lo muestra) y desconéctelo; si entró por Wi-Fi, cambie la contraseña del Wi-Fi. || Skontrolujte, či zariadenie poznáte: porovnajte jeho MAC adresu a výrobcu s nákupnými záznamami a opýtajte sa pravdepodobného vlastníka. Ak je legitímne, dajte mu v registri názov a vlastníka. Ak nie, nájdite jeho port na switchi alebo prístupový bod (ukáže ho MAC tabuľka switchu) a odpojte ho; ak sa pripojilo cez Wi-Fi, zmeňte heslo Wi-Fi.
Look up the address (reverse DNS, whois) and decide whether this device has a reason to talk to it (software updates and cloud services are common). If it is unexpected, check what is running on the device and consider isolating it until you know. || Schlagen Sie die Adresse nach (Reverse-DNS, Whois) und entscheiden Sie, ob das Gerät einen Grund hat, mit ihr zu sprechen (Software-Updates und Cloud-Dienste sind üblich). Ist es unerwartet, prüfen Sie, was auf dem Gerät läuft, und erwägen Sie, es zu isolieren, bis Sie Klarheit haben. || Recherchez l'adresse (DNS inverse, whois) et décidez si cet appareil a une raison de la contacter (mises à jour logicielles et services cloud sont courants). Si c'est inattendu, vérifiez ce qui s'exécute sur l'appareil et envisagez de l'isoler le temps d'y voir clair. || Consulte la dirección (DNS inverso, whois) y decida si este dispositivo tiene motivo para comunicarse con ella (las actualizaciones de software y los servicios en la nube son habituales). Si es inesperado, compruebe qué se ejecuta en el dispositivo y considere aislarlo hasta que lo sepa. || Vyhľadajte adresu (reverzné DNS, whois) a rozhodnite, či má zariadenie dôvod s ňou komunikovať (aktualizácie softvéru a cloudové služby sú bežné). Ak je to neočakávané, skontrolujte, čo na zariadení beží, a zvážte jeho izoláciu, kým to nezistíte.
Find out what moved the data: a backup, an update or a large upload. If nobody started it, treat it as possible data theft or a compromised device: check the device and the destinations in its recent alerts, and consider isolating it. || Finden Sie heraus, was die Daten bewegt hat: ein Backup, ein Update oder ein großer Upload. Hat es niemand gestartet, behandeln Sie es als möglichen Datendiebstahl oder kompromittiertes Gerät: Prüfen Sie das Gerät und die Ziele in seinen letzten Warnungen und erwägen Sie eine Isolierung. || Trouvez ce qui a déplacé les données : une sauvegarde, une mise à jour ou un gros téléversement. Si personne ne l'a lancé, considérez-le comme un vol de données possible ou un appareil compromis : vérifiez l'appareil et les destinations de ses alertes récentes, et envisagez de l'isoler. || Averigüe qué movió los datos: una copia de seguridad, una actualización o una subida grande. Si nadie la inició, trátelo como un posible robo de datos o un dispositivo comprometido: revise el dispositivo y los destinos de sus alertas recientes, y considere aislarlo. || Zistite, čo dáta presunulo: záloha, aktualizácia alebo veľké nahrávanie. Ak to nikto nespustil, berte to ako možný únik údajov alebo napadnuté zariadenie: skontrolujte zariadenie a ciele v jeho nedávnych upozorneniach a zvážte izoláciu.
The device used a service it has never used before. Confirm that a person or an update started it; otherwise check on the device which program is using that port. || Das Gerät hat einen Dienst genutzt, den es nie zuvor genutzt hat. Bestätigen Sie, dass eine Person oder ein Update ihn gestartet hat; andernfalls prüfen Sie am Gerät, welches Programm diesen Port nutzt. || L'appareil a utilisé un service qu'il n'avait jamais utilisé. Confirmez qu'une personne ou une mise à jour l'a lancé ; sinon, vérifiez sur l'appareil quel programme utilise ce port. || El dispositivo usó un servicio que nunca había usado. Confirme que lo inició una persona o una actualización; si no, compruebe en el dispositivo qué programa usa ese puerto. || Zariadenie použilo službu, ktorú nikdy predtým nepoužilo. Potvrďte, že ju spustila osoba alebo aktualizácia; inak na zariadení skontrolujte, ktorý program tento port používa.
Ask the owner whether the activity was expected (maintenance, travel, a scheduled job). If the device should be idle at that time, look for remote access or malware. || Fragen Sie den Besitzer, ob die Aktivität erwartet war (Wartung, Reise, ein geplanter Job). Sollte das Gerät zu dieser Zeit ruhen, suchen Sie nach Fernzugriff oder Schadsoftware. || Demandez au responsable si l'activité était attendue (maintenance, déplacement, tâche planifiée). Si l'appareil devrait être inactif à ce moment, cherchez un accès à distance ou un logiciel malveillant. || Pregunte al responsable si la actividad era esperada (mantenimiento, viaje, una tarea programada). Si el dispositivo debería estar inactivo a esa hora, busque acceso remoto o malware. || Opýtajte sa vlastníka, či bola aktivita očakávaná (údržba, cesta, plánovaná úloha). Ak malo byť zariadenie v tom čase nečinné, hľadajte vzdialený prístup alebo malvér.
Two devices claim the same IP address, or something is claiming the gateway's. It can be a plain address clash, but it is also how a man-in-the-middle attack starts. Compare both MAC addresses in the alert with your register and disconnect the one you do not know. If the gateway is involved treat it as urgent. On managed switches enable DHCP snooping and dynamic ARP inspection. || Zwei Geräte beanspruchen dieselbe IP-Adresse, oder etwas beansprucht die des Gateways. Es kann ein einfacher Adresskonflikt sein, aber so beginnt auch ein Man-in-the-Middle-Angriff. Vergleichen Sie beide MAC-Adressen der Warnung mit Ihrem Register und trennen Sie das unbekannte Gerät. Ist das Gateway betroffen, behandeln Sie es als dringend. Aktivieren Sie auf verwalteten Switches DHCP-Snooping und Dynamic ARP Inspection. || Deux appareils revendiquent la même adresse IP, ou quelque chose revendique celle de la passerelle. Ce peut être un simple conflit d'adresse, mais c'est aussi ainsi que commence une attaque de l'homme du milieu. Comparez les deux adresses MAC de l'alerte avec votre registre et déconnectez celui que vous ne connaissez pas. Si la passerelle est concernée, traitez-le comme urgent. Sur les commutateurs administrables, activez le DHCP snooping et l'inspection ARP dynamique. || Dos dispositivos reclaman la misma dirección IP, o algo reclama la de la puerta de enlace. Puede ser un simple conflicto de direcciones, pero así también empieza un ataque de intermediario. Compare ambas direcciones MAC de la alerta con su registro y desconecte la que no conozca. Si interviene la puerta de enlace, trátelo como urgente. En switches gestionables active DHCP snooping e inspección ARP dinámica. || Dve zariadenia si nárokujú rovnakú IP adresu, alebo si niečo nárokuje adresu brány. Môže ísť o obyčajný konflikt adries, ale takto začína aj útok man-in-the-middle. Porovnajte obe MAC adresy z upozornenia s registrom a odpojte tú, ktorú nepoznáte. Ak ide o bránu, berte to ako naliehavé. Na spravovaných switchoch zapnite DHCP snooping a dynamickú ARP inšpekciu.
An ARP reply carried a different address than its Ethernet sender. Some devices and bridges do this legitimately (redundant gateways, load balancers, VMs); a single event is usually harmless. If it repeats or involves the gateway, treat it like an ARP conflict. || Eine ARP-Antwort trug eine andere Adresse als ihr Ethernet-Absender. Manche Geräte und Bridges tun das legitim (redundante Gateways, Load Balancer, VMs); ein einzelnes Ereignis ist meist harmlos. Wiederholt es sich oder ist das Gateway betroffen, behandeln Sie es wie einen ARP-Konflikt. || Une réponse ARP portait une adresse différente de celle de son expéditeur Ethernet. Certains appareils et ponts le font légitimement (passerelles redondantes, répartiteurs de charge, VM) ; un événement isolé est généralement sans gravité. S'il se répète ou concerne la passerelle, traitez-le comme un conflit ARP. || Una respuesta ARP llevaba una dirección distinta de la de su remitente Ethernet. Algunos dispositivos y puentes lo hacen legítimamente (puertas de enlace redundantes, balanceadores, VM); un evento aislado suele ser inofensivo. Si se repite o afecta a la puerta de enlace, trátelo como un conflicto ARP. || Odpoveď ARP niesla inú adresu než jej ethernetový odosielateľ. Niektoré zariadenia a mosty to robia legitímne (redundantné brány, vyvažovače záťaže, VM); jednotlivá udalosť je zvyčajne neškodná. Ak sa opakuje alebo ide o bránu, berte to ako ARP konflikt.
Check power, cable or Wi-Fi first. If it is an important device and cannot be reached, treat an unexplained outage as an incident. || Prüfen Sie zuerst Strom, Kabel oder WLAN. Ist es ein wichtiges Gerät und nicht erreichbar, behandeln Sie einen ungeklärten Ausfall als Vorfall. || Vérifiez d'abord l'alimentation, le câble ou le Wi-Fi. S'il s'agit d'un appareil important et injoignable, traitez une panne inexpliquée comme un incident. || Revise primero la alimentación, el cable o el Wi-Fi. Si es un dispositivo importante y no se puede alcanzar, trate una caída inexplicada como un incidente. || Najprv skontrolujte napájanie, kábel alebo Wi-Fi. Ak ide o dôležité zariadenie a nedá sa dosiahnuť, berte nevysvetlený výpadok ako incident.
A remote site has stopped reporting. Check that site's internet connection and the machine running the DENIS agent; until it returns, its devices are not judged. || Ein entfernter Standort meldet nicht mehr. Prüfen Sie die Internetverbindung des Standorts und den Rechner mit dem DENIS-Agenten; bis er zurück ist, werden seine Geräte nicht beurteilt. || Un site distant a cessé de rapporter. Vérifiez la connexion internet du site et la machine qui exécute l'agent DENIS ; tant qu'il n'est pas revenu, ses appareils ne sont pas évalués. || Un sitio remoto ha dejado de informar. Compruebe la conexión a internet del sitio y el equipo que ejecuta el agente DENIS; hasta que vuelva, sus dispositivos no se evalúan. || Vzdialená lokalita prestala hlásiť. Skontrolujte internetové pripojenie lokality a počítač s agentom DENIS; kým sa nevráti, jej zariadenia sa neposudzujú.
A device started talking to a controller it never talked to. Check it against the change log or engineering plan (a new HMI, an engineering laptop, an integration). If nothing planned it, isolate it following your plant procedure. Do not power-cycle controllers without operations' approval. || Ein Gerät hat begonnen, mit einer Steuerung zu sprechen, mit der es nie sprach. Vergleichen Sie es mit dem Änderungsprotokoll oder dem Engineering-Plan (neue HMI, Engineering-Laptop, Integration). Hat nichts das geplant, isolieren Sie es nach Ihrem Anlagenverfahren. Steuerungen niemals ohne Freigabe des Betriebs aus- und einschalten. || Un appareil a commencé à parler à un automate avec lequel il n'avait jamais communiqué. Vérifiez-le dans le journal des modifications ou le plan d'ingénierie (nouvelle IHM, portable d'ingénierie, intégration). Si rien ne l'avait prévu, isolez-le selon la procédure de votre site. Ne redémarrez pas les automates sans l'accord de l'exploitation. || Un dispositivo empezó a hablar con un controlador con el que nunca había hablado. Compruébelo con el registro de cambios o el plan de ingeniería (una nueva HMI, un portátil de ingeniería, una integración). Si nada lo planificó, aíslelo según el procedimiento de su planta. No reinicie controladores sin la aprobación de operaciones. || Zariadenie začalo komunikovať s riadiacim systémom, s ktorým nikdy nekomunikovalo. Porovnajte to so zoznamom zmien alebo inžinierskym plánom (nová HMI, inžiniersky notebook, integrácia). Ak to nič neplánovalo, izolujte ho podľa postupu vášho závodu. Riadiace systémy nevypínajte a nezapínajte bez súhlasu prevádzky.
